"step_n","position","position_return","omega","epsilon","phi","knowledge","decision","decision_norm","entropy","delta_t","cosine_similarity","delta_h_over_delta_d","frobenius_norm","timestamp"
1972,-0.2402633806273089,-5.9369534898460214,0.15,0.1,0.0,4.4228842428890704,0.348616351501259,2.464506180235501,-0.247916380338528,0.1,-0.9999999717953415,4.171462335809307,0.24849537983603218,"2025-07-18T18:03:15.424924Z"
1973,-0.22567584688783682,-6.335151381748637,0.15,0.1,0.0,4.610303011898518,0.3426251854501166,2.422123881864043,-0.2750295046801073,0.1,-0.9999999711964431,4.525517088014821,0.24849537983603218,"2025-07-18T18:03:15.524937Z"
1974,-0.21103753703487782,-6.787180884733799,0.15,0.1,0.0,4.8124494885124784,0.3362189978924813,2.376806291280196,-0.3066052317621719,0.1,-0.9999999705486884,4.928942026436692,0.24849537983603218,"2025-07-18T18:03:15.624974Z"
1975,-0.19635174462639393,-7.3050001631964205,0.15,0.1,0.0,5.031611337469627,0.3293410189551325,2.3281519913143653,-0.3436928692686975,0.1,-0.9999999698455085,5.392229002786347,0.24849537983603218,"2025-07-18T18:03:15.724925Z"
1976,-0.1816217739037218,-7.904391103074142,0.15,0.1,0.0,5.270629408010024,0.32192237969843956,2.2756740328666534,-0.3876781201668618,0.1,-0.9999999690790635,5.929018702248081,0.24849537983603218,"2025-07-18T18:03:15.824931Z"
1977,-0.16685093904813247,-8.606620546805226,0.15,0.1,0.0,5.533090355030205,0.31387836300379973,2.218773436655493,-0.4404256769141972,0.1,-0.9999999682399097,6.5573653996123555,0.24849537983603218,"2025-07-18T18:03:15.924971Z"
1978,-0.15204256343515443,-9.441050020385171,0.15,0.1,0.0,5.8236109355229635,0.30510305089180106,2.1567013629894736,-0.5045000176298126,0.1,-0.9999999673165682,7.301659462118181,0.24849537983603218,"2025-07-18T18:03:16.024931Z"
1979,-0.13719997888682822,-10.449392202853462,0.15,0.1,0.0,6.148271828705776,0.29546145161945897,2.088503472663308,-0.5835191054716896,0.1,-0.9999999662949366,8.19564115971417,0.24849537983603218,"2025-07-18T18:03:16.124932Z"
1980,-0.12232652492206053,-11.69296889428011,0.15,0.1,0.0,6.515306418264235,0.28477750303820687,2.012935149273789,-0.6827441055498684,0.1,-0.9999999651574966,9.287296669725285,0.24849537983603218,"2025-07-18T18:03:16.224965Z"
1981,-0.10742554800524654,-13.265768639378155,0.15,0.1,0.0,6.936248267712997,0.27281499337174214,1.9283266780700825,-0.8101107345321733,0.1,-0.999999963882227,10.647149514065594,0.24849537983603218,"2025-07-18T18:03:16.324944Z"
1982,-0.0925004007933295,-15.319541452426105,0.15,0.1,0.0,7.42796012313481,0.25924557235236634,1.8323572135938593,-0.9781409740867618,0.1,-0.999999962441132,12.383007301096914,0.24849537983603218,"2025-07-18T18:03:16.424972Z"
1983,-0.07755444138146708,-18.11622642816404,0.15,0.1,0.0,8.01650456528248,0.24359140385561728,1.7216495896830328,-1.2077525505749611,0.1,-0.9999999607983069,14.667759359807796,0.24849537983603218,"2025-07-18T18:03:16.524979Z"
1984,-0.0625910325474742,-22.15014812941367,0.15,0.1,0.0,8.745307033517399,0.22511291933315136,1.5909772872493098,-1.536586540601833,0.1,-0.9999999589077758,17.795506424083616,0.24849537983603218,"2025-07-18T18:03:16.624981Z"
1985,-0.04761354099521206,-28.47917378070468,0.15,0.1,0.0,9.69495110996853,0.20256091907510645,1.4315131212508572,-2.0395883698202275,0.1,-0.9999999567128852,22.30408936958752,0.24849537983603218,"2025-07-18T18:03:16.724967Z"
1986,-0.03262533659709413,-39.847895203554025,0.15,0.1,0.0,11.042425895828773,0.17352258119812972,1.226209346660277,-2.889266558678018,0.1,-0.9999999541578535,29.260565548121964,0.24849537983603218,"2025-07-18T18:03:16.824964Z"
1987,-0.017629791635878952,-66.27766573488732,0.15,0.1,0.0,13.316720186771454,0.13211125153021502,0.933479161487068,-4.579158155807265,0.1,-0.999999951288008,40.80747009769569,0.24849537983603218,"2025-07-18T18:03:16.924940Z"
1988,-0.0026302800459208284,-196.59136586932732,0.15,0.1,0.0,20.166615980922487,0.05462826507581274,0.3859285337407498,-8.536985666062339,0.1,-0.9999999496311925,51.07995563108816,0.24849537983603218,"2025-07-18T18:03:17.024964Z"
1989,0.012369823345951218,203.53695235827004,0.15,0.1,0.0,12.961978571611487,0.1380121204158574,0.9748833740772234,20.464466149169983,0.1,-0.9999999217564979,347.806559158995,0.24849537983603218,"2025-07-18T18:03:17.124966Z"
1990,0.027367143579755226,67.04264044408926,0.15,0.1,0.0,10.54840407034207,0.18384512679427933,1.2986460295896562,6.1368254365759,0.1,-0.9999998918613989,-312.60530008215864,0.24849537983603218,"2025-07-18T18:03:17.224957Z"
1991,0.04235830632170806,40.11856755910759,0.15,0.1,0.0,9.078236091895679,0.21710803885873162,1.5336757479529683,3.5352998405251865,0.1,-0.999999861501641,-78.21099941610152,0.24849537983603218,"2025-07-18T18:03:17.324925Z"
1992,0.05733993862343628,28.61366868835623,0.15,0.1,0.0,8.010029105204334,0.24387167948745803,1.7228427606640844,2.4265162877563253,0.1,-0.9999998324763285,-41.42872668745831,0.24849537983603218,"2025-07-18T18:03:17.424924Z"
1993,0.07230866968087528,22.228608108991413,0.15,0.1,0.0,7.1639777099578765,0.2665929861753304,1.8834915835054444,1.8096712878411396,0.1,-0.99999980604547,-27.148306582404015,0.24849537983603218,"2025-07-18T18:03:17.524936Z"
1994,0.087261131592686,18.16632679131368,0.15,0.1,0.0,6.458477337099114,0.28653389743195934,2.0245276529144687,1.4165913095124625,0.1,-0.9999997830165126,-19.712237483530537,0.24849537983603218,"2025-07-18T18:03:17.624969Z"
1995,0.1021939601180185,15.35333619998252,0.15,0.1,0.0,5.849605005523337,0.3044378293892778,2.1511953792480574,1.1442602805796311,0.1,-0.9999997638449198,-15.21068274734546,0.24849537983603218,"2025-07-18T18:03:17.724948Z"
1996,0.11710379543345198,13.289338659362414,0.15,0.1,0.0,5.310994003052589,0.3207838818114887,2.2668734297117186,0.9444632400319792,0.1,-0.9999997487148914,-12.22295361515967,0.24849537983603218,"2025-07-18T18:03:17.824921Z"
1997,0.13198728288894085,11.709711267655615,0.15,0.1,0.0,4.825559355362529,0.3359011543963536,2.373881952250517,0.7915756678096475,0.1,-0.9999997376015217,-10.113436227603627,0.24849537983603218,"2025-07-18T18:03:17.924975Z"
1998,0.1468410737625969,10.461352996855593,0.15,0.1,0.0,4.381582255342616,0.35002682235807747,2.4738925981385056,0.6707053698706014,0.1,-0.9999997303172055,-8.556784590050302,0.24849537983603218,"2025-07-18T18:03:18.024949Z"
1999,0.16166182601413748,9.449535058637814,0.15,0.1,0.0,3.9706604042400633,0.363338379052821,2.5681561170248486,0.5726004515744808,0.1,-0.9999997265437157,-7.369905755264533,0.24849537983603218,"2025-07-18T18:03:18.124981Z"
2000,0.1764462050368306,8.612502480007128,0.15,0.1,0.0,3.5865499039347974,0.375972792190224,2.6576375488097224,0.49120661590283565,0.1,-0.9999997258494066,-6.4422331917171825,0.24849537983603218,"2025-07-18T18:03:18.224939Z"
2001,0.19119088440776727,7.908275402024952,0.15,0.1,0.0,3.2244703712960887,0.3880385126405364,2.743100954300319,0.42239266850234075,0.1,-0.9999997276880358,-5.7032605457648575,0.24849537983603218,"2025-07-18T18:03:18.324923Z"
2002,0.20589254663629267,7.307320245547774,0.15,0.1,0.0,2.8806671848022445,0.39962333929661514,2.825164893590829,0.3632400458406225,0.1,-0.9999997313702327,-5.106042966182832,0.24849537983603218,"2025-07-18T18:03:18.424920Z"
2003,0.22054788391042757,6.788255316115327,0.15,0.1,0.0,2.5521243187354883,0.41079976185466444,2.9043401038679475,0.3116249250300144,0.1,-0.999999735987009,-4.618214866387168,0.24849537983603218,"2025-07-18T18:03:18.524964Z"
2004,0.235153598841112,6.335219687533132,0.15,0.1,0.0,2.2363693540577283,0.4216287057689247,2.9810559019550147,0.2659612212031112,0.1,-0.9999997402374662,-4.216819681443748,0.24849537983603218,"2025-07-18T18:03:18.624966Z"
2005,0.24970640520410398,5.936199359008341,0.15,0.1,0.0,1.9313370349818295,0.43216223041590157,3.055679201494531,0.2250364341923966,0.1,-0.9999997420426687,-3.8851940240591767,0.24849537983603218,"2025-07-18T18:03:18.724885Z"
2006,0.26420302867936607,5.581927586217659,0.15,0.1,0.0,1.635271182445504,0.4424455219261714,3.128528554901894,0.1879032983751163,0.1,-0.999999737626358,-3.6110165485628505,0.24849537983603218,"2025-07-18T18:03:18.824930Z"
2007,0.27864020758777347,5.265142029225808,0.15,0.1,0.0,1.3466523977391187,0.4525183995265277,3.1998847645500987,0.15380614252511685,0.1,-0.9999997190835123,-3.385046180725293,0.24849537983603218,"2025-07-18T18:03:18.924967Z"
2008,0.29301469362497823,4.980070572057629,0.15,0.1,0.0,1.0641434780998582,0.46241647994351,3.2699990831919385,0.12212947524964393,0.1,-0.9999996668773657,-3.2002838874823514,0.24849537983603218,"2025-07-18T18:03:19.024935Z"
2009,0.30732325259226384,4.722067697810851,0.15,0.1,0.0,0.786547197552253,0.47217209804754906,3.339099696305865,0.09236114871317005,0.1,-0.9999995207309731,-3.0514034291839516,0.24849537983603218,"2025-07-18T18:03:19.124977Z"
2010,0.3215626651242265,4.487352381408748,0.15,0.1,0.0,0.5127728250523556,0.48181505224742066,3.407396969651506,0.06406526698585269,0.1,-0.9999990151007397,-2.934358199865155,0.24849537983603218,"2025-07-18T18:03:19.224927Z"
2011,0.3357297274131185,4.27281590452413,0.15,0.1,0.0,0.24180899473880635,0.49137322379271403,3.475087808758365,0.03686169045095815,0.1,-0.9999956092484807,-2.846106748135328,0.24849537983603218,"2025-07-18T18:03:19.324935Z"
2012,0.3498212519296917,4.075878757089056,0.15,0.1,0.0,0.02731232254637905,0.5008731063663913,3.54235938693151,0.010410020656964733,0.1,0.9996212485251423,-2.784420711397747,0.24849537983603218,"2025-07-18T18:03:19.424943Z"
2013,0.36383406814037805,3.894382595674036,0.15,0.1,0.0,0.2954782587996924,0.5103402739081014,3.6093924388117884,-0.015603407096266758,0.1,0.9999962256057906,-2.7477519161483386,0.24849537983603218,"2025-07-18T18:03:19.524935Z"
2014,0.3777650232206463,3.7265076320002652,0.15,0.1,0.0,0.5636204298852553,0.5197998091410175,3.676364277969576,-0.04147659532507214,0.1,0.9999987662686111,-2.735143703337045,0.24849537983603218,"2025-07-18T18:03:19.624930Z"
2015,0.39161098276437417,3.5707087319861808,0.15,0.1,0.0,0.8326324059382559,0.529276711960013,3.743451673648497,-0.0675018485011281,0.1,0.9999993301457074,-2.746177065769945,0.24849537983603218,"2025-07-18T18:03:19.724965Z"
2016,0.40536883148907643,3.425665461139545,0.15,0.1,0.0,1.103433482357531,0.5387963052067217,3.8108337102906225,-0.09397532404583292,0.1,0.9999995544813907,-2.7809460823189838,0.24849537983603218,"2025-07-18T18:03:19.824964Z"
2017,0.41903547393683055,3.290242649830005,0.15,0.1,0.0,1.3769788640091993,0.5483846551855192,3.878694752302621,-0.12120681447167794,0.1,0.9999996718145223,-2.8400601235939034,0.24849537983603218,"2025-07-18T18:03:19.924971Z"
2018,0.43260783517074153,3.1634589814615937,0.15,0.1,0.0,1.6542796514954838,0.5580690255441713,3.9472276455276964,-0.14953042987008613,0.1,0.9999997439608241,-2.9246728852231074,0.24849537983603218,"2025-07-18T18:03:20.024861Z"
2019,0.4460828614667897,3.044461761697017,0.15,0.1,0.0,1.9364258345300727,0.5678783860332288,4.016637307340659,-0.179316954004693,0.1,0.9999997932698791,-3.0365408802983667,0.24849537983603218,"2025-07-18T18:03:20.124946Z"
2020,0.45945752100090587,2.932506494785278,0.15,0.1,0.0,2.224613585999364,0.5778440025856107,4.087144892127575,-0.2109888492889289,0.1,0.999999829501514,-3.1781169903296993,0.24849537983603218,"2025-07-18T18:03:20.224933Z"
2021,0.4727288045311187,2.826940231337189,0.15,0.1,0.0,2.520178690580111,0.5880001428668488,4.158992773410659,-0.24503922421929838,0.1,0.9999998575093797,-3.3526885201923213,0.24849537983603218,"2025-07-18T18:03:20.324923Z"
2022,0.4858937260746218,2.727187899278218,0.15,0.1,0.0,2.8246386502899816,0.5983849431827994,4.232450666837517,-0.28205661985374836,0.1,0.9999998799519262,-3.564574619465006,0.24849537983603218,"2025-07-18T18:03:20.424941Z"
2023,0.4989493235796068,2.632741012541149,0.15,0.1,0.0,3.1397470913967362,0.6090415004542313,4.307823344223608,-0.3227583387057384,0.1,0.999999898400226,-3.8194060065818114,0.24849537983603218,"2025-07-18T18:03:20.524954Z"
2024,0.511892659591713,2.5431482885312677,0.15,0.1,0.0,3.4675657899647647,0.6200192803151262,4.385460582119494,-0.36803643843109246,0.1,0.999999913842816,-4.124522471674262,0.24849537983603218,"2025-07-18T18:03:20.624874Z"
2025,0.5247208219149422,2.458007808208084,0.15,0.1,0.0,3.8105623414619716,0.6313759751307261,4.4657702904339835,-0.4190228169793841,0.1,0.9999999269359553,-4.489543778023809,0.24849537983603218,"2025-07-18T18:03:20.724973Z"
2026,0.5374309242668898,2.3769604307590204,0.15,0.1,0.0,4.171745950786402,0.6431800141628304,4.549236250277267,-0.4771837132894539,0.1,0.9999999381362802,-4.927202981274893,0.24849537983603218,"2025-07-18T18:03:20.824955Z"
2027,0.550020106928147,2.2996842347034767,0.15,0.1,0.0,4.5548613730556875,0.6555140409500192,4.636442687668597,-0.5444607525109272,0.1,0.9999999477750572,-5.4545883823888985,0.24849537983603218,"2025-07-18T18:03:20.924951Z"
2028,0.5624855373857252,2.2258898034847823,0.15,0.1,0.0,4.964674347880377,0.6684798656197926,4.728109271264134,-0.623487995368908,0.1,0.9999999561016686,-6.095041763306688,0.24849537983603218,"2025-07-18T18:03:21.024954Z"
2029,0.5748244109703595,2.155316209555312,0.15,0.1,0.0,5.407406389115139,0.6822057424627938,4.8251425435996715,-0.7179377793191811,0.1,0.9999999633100858,-6.88114756023277,0.24849537983603218,"2025-07-18T18:03:21.124967Z"
2030,0.5870339514875478,2.087727579108709,0.15,0.1,0.0,5.891424370743359,0.6968574625086158,4.928714314198573,-0.8330945536258032,0.1,0.9999999695555442,-7.859607878561612,0.24849537983603218,"2025-07-18T18:03:21.224932Z"
2031,0.5991114118421823,2.0229101418006086,0.15,0.1,0.0,6.428388625646547,0.7126560149098881,5.0403864763079245,-0.9768539222274916,0.1,0.9999999749653989,-9.09952791561532,0.24849537983603218,"2025-07-18T18:03:21.324932Z"
2032,0.6110540746566346,1.9606696873948268,0.15,0.1,0.0,7.0352823494926255,0.729907251130306,5.162320650335962,-1.1615663873854583,0.1,0.9999999796464627,-10.707201663574,0.24849537983603218,"2025-07-18T18:03:21.424929Z"
2033,0.6228592528821542,1.9008293653086987,0.15,0.1,0.0,7.738282336839919,0.7490551855609087,5.297654870474889,-1.4076953336473892,0.1,0.9999999836902471,-12.8540729630117,0.24849537983603218,"2025-07-18T18:03:21.524934Z"
2034,0.6345242904034429,1.8432277742901146,0.15,0.1,0.0,8.580921565783372,0.7707865994742108,5.451242838817449,-1.751776855799944,0.1,0.999999987177157,-15.83337023192666,0.24849537983603218,"2025-07-18T18:03:21.624922Z"
2035,0.6460465626362701,1.787717298538862,0.15,0.1,0.0,9.64388305819801,0.7962627479475549,5.631291422938727,-2.265989989670507,0.1,0.9999999901808264,-20.184100214700354,0.24849537983603218,"2025-07-18T18:03:21.724954Z"
2036,0.6574234771179928,1.7341626539441668,0.15,0.1,0.0,11.10424377750801,0.8277325665012274,5.853694189338975,-3.1150676308354903,0.1,0.999999992775439,-26.980697067473148,0.24849537983603218,"2025-07-18T18:03:21.824930Z"
2037,0.6686524740908484,1.682439614102826,0.15,0.1,0.0,13.491061332353281,0.8707053206546417,6.157385142847333,-4.764723149954697,0.1,0.999999995059475,-38.388405668156075,0.24849537983603218,"2025-07-18T18:03:21.924949Z"
2038,0.67973102707789,1.6324338906865306,0.15,0.1,0.0,20.453190677842638,0.9474403432606399,6.6996623059709455,-8.483676695653664,0.1,0.9999999973567916,-48.46487847920782,0.24849537983603218,"2025-07-18T18:03:22.024919Z"
2039,0.690656643451433,1.5840401467555172,0.15,0.1,0.0,13.35929691542082,0.8686056858220432,6.142456578747904,19.738418829860148,0.1,0.9999999964964124,-357.99097050045106,0.24849537983603218,"2025-07-18T18:03:22.124929Z"
2040,0.7014268649938853,1.5371611249410615,0.15,0.1,0.0,11.058190582044665,0.8268280104164141,5.84711656149526,5.801202984373482,0.1,0.9999999960100959,333.60438823287797,0.24849537983603218,"2025-07-18T18:03:22.224977Z"
2041,0.7120392684508363,1.4917068751743356,0.15,0.1,0.0,9.701233809224748,0.7976137344985548,5.640568863908528,3.279187859248325,0.1,0.9999999956189527,86.32817504073057,0.24849537983603218,"2025-07-18T18:03:22.324970Z"
2042,0.7224914660762791,1.4475940689304068,0.15,0.1,0.0,8.746862729543745,0.7749557050919751,5.48036180483721,2.214330867408868,0.1,0.9999999952760545,46.99689336311974,0.24849537983603218,"2025-07-18T18:03:22.424976Z"
2043,0.7327811061698428,1.404745388868759,0.15,0.1,0.0,8.01528073060658,0.7564056658526683,5.349192808543541,1.629509764445716,0.1,0.9999999949645735,31.526677405832153,0.24849537983603218,"2025-07-18T18:03:22.524932Z"
2044,0.7429058736059153,1.3630889843551544,0.15,0.1,0.0,7.424937906711583,0.7406999035366341,5.238130343023681,1.2625721767242037,0.1,0.9999999946763597,23.363245943617756,0.24849537983603218,"2025-07-18T18:03:22.624946Z"
2045,0.752863490354537,1.3225579846962014,0.15,0.1,0.0,6.931989624595568,0.7270916734099985,5.141896388375754,1.0128182955817713,0.1,0.9999999944067101,18.353149441056665,0.24849537983603218,"2025-07-18T18:03:22.724926Z"
2046,0.7626517159939481,1.283090063054667,0.15,0.1,0.0,6.510162808984063,0.7150991324025431,5.057085103919422,0.8331698227190234,0.1,0.9999999941525785,14.980017391732575,0.24849537983603218,"2025-07-18T18:03:22.824955Z"
2047,0.7722683482146733,1.2446270449751382,0.15,0.1,0.0,6.1424777273571385,0.7043914943291264,4.981358273902455,0.6986592518849305,0.1,0.9999999939118218,12.562114063981635,0.24849537983603218,"2025-07-18T18:03:22.924945Z"
2048,0.7817112233150327,1.2071145562658132,0.15,0.1,0.0,5.8173307543675,0.694730970588501,4.913034984126425,0.5948211141878229,0.1,0.9999999936828404,10.748706849136635,0.24849537983603218,"2025-07-18T18:03:23.024935Z"
2049,0.7909782166879658,1.1705017056762823,0.15,0.1,0.0,5.526444068937348,0.6859404278797591,4.850863042620272,0.512705548240629,0.1,0.9999999934643846,9.341353391700453,0.24849537983603218,"2025-07-18T18:03:23.124949Z"
2050,0.8000672432990583,1.134740798404677,0.15,0.1,0.0,5.263707496245443,0.677884118512844,4.793882787355738,0.44648650699014547,0.1,0.9999999932554452,8.21952562080426,0.24849537983603218,"2025-07-18T18:03:23.224921Z"
2051,0.808976258155667,1.099787076974752,0.15,0.1,0.0,5.024483966048979,0.6704555742744464,4.741341521567103,0.39221446433511076,0.1,0.9999999930551825,7.305878636961732,0.24849537983603218,"2025-07-18T18:03:23.324952Z"
2052,0.8177032567670337,1.0655984864591688,0.15,0.1,0.0,4.805172401254559,0.6635696672164412,4.692637398948214,0.34712176885733625,0.1,0.9999999928628881,6.548548375388278,0.24849537983603218,"2025-07-18T18:03:23.424932Z"
2053,0.8262462755952875,1.0321354613998264,0.15,0.1,0.0,4.6029214482398375,0.6571572150547219,4.647281293356429,0.3092146614983575,0.1,0.9999999926779519,5.911483844709937,0.24849537983603218,"2025-07-18T18:03:23.524966Z"
2054,0.8346033924972327,0.9993607320996573,0.15,0.1,0.0,4.415435624143408,0.6511612045836601,4.604870104381111,0.2770228997652949,0.1,0.9999999924998414,5.36886349489012,0.24849537983603218,"2025-07-18T18:03:23.624965Z"
2055,0.8427727271568226,0.9672391482392344,0.15,0.1,0.0,4.240840255723269,0.6455340796686189,4.565067587326921,0.24944032290213222,0.1,0.9999999923280876,4.901717534194906,0.24849537983603218,"2025-07-18T18:03:23.724967Z"
2056,0.850752441508223,0.935737518014338,0.15,0.1,0.0,4.0775850413071595,0.6402357504735839,4.527590280974739,0.2256200763586465,0.1,0.9999999921622753,4.495803425315235,0.24849537983603218,"2025-07-18T18:03:23.825049Z"
